unit_id,process_step,machine_id,start_time,end_time,status,time_taken_min,speed,force_kN,temperature_C,pressure_bar,power_usage_kW,queue_length_units,average_wait_time_min,queue_timestamp,quote_id,material_type,thickness_mm,batch_id,weight_kg,quantity,estimated_time_hours,estimated_cost_eur,promised_delivery,quote_status,time_ratio,queue_ratio,wait_ratio,temp_ratio,power_ratio,material_difficulty,thickness_norm,process_complexity,operational_stress,risk_score_raw,formula_risk_probability,risk_probability,defect_flag,result,defect_type,severity,inspection_timestamp,storage_location,qr_code,recommended_device
U-1125,laser_cutting,L-01,2026-03-28 08:59:00,2026-03-28 09:05:21,completed,6.35,21.45,,305.74,13.75,16.56,8,15,08:44,Q-3004,stainless_steel_304,3.0,MB-2211,2.32,60,7.2,1664.0,2026-04-04 14:00,open,0.9349693251533743,1.1428571428571428,0.6521739130434783,0.9720535402028424,0.9166897315250485,1.0,0.6,0.55,0.9521423061636398,0.6807817489070025,0.11142347290369858,0.11142347290369858,0,pass,-,-,2026-03-28 09:05:21,Zone-A,QR_U-1125,phone_or_ipad
U-1125,bending,B-01,2026-03-28 09:49:21,2026-03-28 09:56:46,completed,7.416666666666667,9.33,84.1,26.5,,6.92,2,37,09:12,Q-3004,stainless_steel_304,3.0,MB-2211,2.32,60,7.2,1664.0,2026-04-04 14:00,open,0.943796394485684,0.2857142857142857,1.5416666666666667,0.955988455988456,0.9678321678321677,1.0,0.6,0.7,0.24949564551002346,0.22704103741412135,0.03356415465775265,0.03356415465775265,0,pass,-,-,2026-03-28 09:56:46,Zone-B,QR_U-1125,phone_or_ipad
U-1125,welding,W-02,2026-03-28 10:36:46,2026-03-28 10:46:52,completed,10.1,0.52,,1452.56,3.09,10.33,8,30,10:06,Q-3004,stainless_steel_304,3.0,MB-2211,2.32,60,7.2,1664.0,2026-04-04 14:00,open,1.0350128095644748,1.1428571428571428,1.25,0.9846429164562452,1.0794148380355277,1.0,0.6,1.0,1.257201285463082,1.6343616711020068,0.6506508573319955,0.6506508573319955,0,pass,-,-,2026-03-28 10:46:52,Zone-C,QR_U-1125,phone_or_ipad
U-1126,laser_cutting,L-03,2026-03-28 09:33:00,2026-03-28 09:39:25,completed,6.416666666666667,23.12,,340.25,14.5,18.05,10,22,09:11,Q-3008,stainless_steel_304,2.5,MB-2218,3.42,120,10.7,3066.0,2026-04-07 13:00,accepted,0.9447852760736197,1.4285714285714286,0.9565217391304348,1.081772803866086,0.9991696650982564,1.0,0.4,0.55,1.458849113087616,0.9628404146378267,0.21785865776790894,0.21785865776790894,0,pass,-,-,2026-03-28 09:39:25,Zone-B,QR_U-1126,phone_or_ipad
U-1126,bending,B-01,2026-03-28 09:50:25,2026-03-28 09:59:07,completed,8.7,10.26,78.51,26.06,,7.36,7,8,09:42,Q-3008,stainless_steel_304,2.5,MB-2218,3.42,120,10.7,3066.0,2026-04-07 13:00,accepted,1.1071049840933191,1.0,0.3333333333333333,0.9401154401154401,1.0293706293706293,1.0,0.4,0.7,1.0713756310208638,0.8999555300575254,0.18906090880416082,0.18906090880416082,0,pass,-,-,2026-03-28 09:59:07,Zone-B,QR_U-1126,phone_or_ipad
U-1126,welding,W-02,2026-03-28 10:40:07,2026-03-28 10:50:58,completed,10.85,0.55,,1423.16,3.37,10.16,9,33,10:07,Q-3008,stainless_steel_304,2.5,MB-2218,3.42,120,10.7,3066.0,2026-04-07 13:00,accepted,1.111870196413322,1.2857142857142858,1.375,0.9647136180150012,1.0616509926854754,1.0,0.4,1.0,1.4641269606772032,1.7569523528126438,0.7248753626458638,0.7248753626458638,1,fail,surface_porosity,high,2026-03-28 10:50:58,Zone-D,QR_U-1126,phone_or_ipad
U-1127,laser_cutting,L-03,2026-03-28 10:28:00,2026-03-28 10:36:24,completed,8.4,22.83,,314.54,12.63,19.46,6,18,10:10,Q-3011,galvanized_steel,2.5,MB-2221,2.14,180,16.1,3728.0,2026-04-06 15:00,accepted,1.2368098159509204,0.8571428571428571,0.782608695652174,1.0000317934696215,1.0772211458621646,0.75,0.4,0.55,1.142022896703545,0.5653013338682549,0.08294131217164782,0.08294131217164782,0,pass,-,-,2026-03-28 10:36:24,Zone-B,QR_U-1127,phone_or_ipad
U-1127,bending,B-02,2026-03-28 11:21:24,2026-03-28 11:28:22,completed,6.966666666666667,11.71,87.63,28.37,,6.88,2,36,10:45,Q-3011,galvanized_steel,2.5,MB-2221,2.14,180,16.1,3728.0,2026-04-06 15:00,accepted,0.8865323435843054,0.2857142857142857,1.5,1.0234487734487736,0.9622377622377621,0.75,0.4,0.7,0.24944513985568376,0.15715043810908075,0.027708568859170918,0.027708568859170918,0,pass,-,-,2026-03-28 11:28:22,Zone-B,QR_U-1127,phone_or_ipad
U-1127,welding,W-01,2026-03-28 11:48:22,2026-03-28 11:59:30,completed,11.133333333333333,0.65,,1465.4,2.75,8.97,3,16,11:32,Q-3011,galvanized_steel,2.5,MB-2221,2.14,180,16.1,3728.0,2026-04-06 15:00,accepted,1.1409052092228864,0.42857142857142855,0.6666666666666666,0.9933467325101765,0.9373040752351097,0.75,0.4,1.0,0.4552543986259731,0.4097289587633758,0.055032059879275605,0.055032059879275605,0,pass,-,-,2026-03-28 11:59:30,Zone-C,QR_U-1127,phone_or_ipad
U-1128,laser_cutting,L-03,2026-03-28 11:04:00,2026-03-28 11:09:47,completed,5.783333333333333,19.98,,323.94,13.11,19.54,3,39,10:25,Q-3005,aluminum_5754,1.5,MB-2216,1.7,40,7.2,963.0,2026-04-06 16:00,accepted,0.8515337423312884,0.42857142857142855,1.6956521739130435,1.0299176549136808,1.0816495986714643,0.55,0.0,0.55,0.40655019416098936,0.1229814337336993,0.02521946741317475,0.02521946741317475,0,pass,-,-,2026-03-28 11:09:47,Zone-A,QR_U-1128,phone_or_ipad
U-1128,bending,B-01,2026-03-28 11:20:47,2026-03-28 11:28:48,completed,8.016666666666667,10.03,85.63,26.46,,7.95,3,9,11:11,Q-3005,aluminum_5754,1.5,MB-2216,1.7,40,7.2,963.0,2026-04-06 16:00,accepted,1.0201484623541888,0.42857142857142855,0.375,0.9545454545454546,1.1118881118881119,0.55,0.0,0.7,0.4640281149487743,0.1786508242552781,0.02939548885104927,0.02939548885104927,0,pass,-,-,2026-03-28 11:28:48,Zone-B,QR_U-1128,phone_or_ipad
U-1128,welding,W-01,2026-03-28 12:05:48,2026-03-28 12:12:48,completed,7.0,0.55,,1514.96,3.07,9.69,4,26,11:39,Q-3005,aluminum_5754,1.5,MB-2216,1.7,40,7.2,963.0,2026-04-06 16:00,accepted,0.71733561058924,0.5714285714285714,1.0833333333333333,1.0269418355968452,1.012539184952978,0.55,0.0,1.0,0.4262280509141635,0.23442542800278993,0.03424856296497069,0.03424856296497069,0,pass,-,-,2026-03-28 12:12:48,Zone-C,QR_U-1128,phone_or_ipad
U-1129,laser_cutting,L-03,2026-03-28 10:23:00,2026-03-28 10:26:55,completed,3.9166666666666665,23.51,,319.53,14.37,16.63,3,37,09:46,Q-3003,galvanized_steel,1.5,MB-2204,1.84,180,22.1,4341.0,2026-04-10 08:00,accepted,0.5766871165644172,0.42857142857142855,1.608695652173913,1.01589673481067,0.9205646277331858,0.75,0.0,0.55,0.23113585018226893,0.09534353820018594,0.02336672035615329,0.02336672035615329,0,pass,-,-,2026-03-28 10:26:55,Zone-B,QR_U-1129,phone_or_ipad
U-1129,bending,B-01,2026-03-28 10:46:55,2026-03-28 10:54:33,completed,7.633333333333334,10.53,79.31,28.39,,7.62,10,11,10:35,Q-3003,galvanized_steel,1.5,MB-2204,1.84,180,22.1,4341.0,2026-04-10 08:00,accepted,0.9713679745493108,1.4285714285714286,0.4583333333333333,1.0241702741702743,1.0657342657342657,0.75,0.0,0.7,1.5146309851519808,0.7951812672047899,0.14772135505461476,0.14772135505461476,0,pass,-,-,2026-03-28 10:54:33,Zone-A,QR_U-1129,phone_or_ipad
U-1129,welding,W-01,2026-03-28 11:22:33,2026-03-28 11:33:14,completed,10.683333333333334,0.61,,1517.41,2.8,8.54,6,26,10:56,Q-3003,galvanized_steel,1.5,MB-2204,1.84,180,22.1,4341.0,2026-04-10 08:00,accepted,1.0947907771135783,0.8571428571428571,1.0833333333333333,1.0286026104669488,0.8923719958202716,0.75,0.0,1.0,0.8613465044075753,0.6460098783056815,0.102048226459121,0.102048226459121,0,pass,-,-,2026-03-28 11:33:14,Zone-D,QR_U-1129,phone_or_ipad
U-1130,laser_cutting,L-02,2026-03-28 10:59:00,2026-03-28 11:07:06,completed,8.1,22.09,,318.57,14.43,20.2,2,23,10:36,Q-3002,galvanized_steel,2.0,MB-2205,1.66,180,31.2,4738.0,2026-04-07 09:00,accepted,1.192638036809816,0.2857142857142857,1.0,1.0128445617270214,1.1181843343481872,0.75,0.2,0.55,0.3859195822034809,0.17511101042482946,0.029111061072191417,0.029111061072191417,0,pass,-,-,2026-03-28 11:07:06,Zone-B,QR_U-1130,phone_or_ipad
U-1130,bending,B-02,2026-03-28 11:54:06,2026-03-28 12:03:30,completed,9.4,11.48,78.24,27.34,,6.85,11,36,11:18,Q-3002,galvanized_steel,2.0,MB-2205,1.66,180,31.2,4738.0,2026-04-07 09:00,accepted,1.1961823966065748,1.5714285714285714,1.5,0.9862914862914863,0.9580419580419579,0.75,0.2,0.7,1.7761591032307587,1.0257318821157633,0.2496957512249836,0.2496957512249836,0,pass,-,-,2026-03-28 12:03:30,Zone-A,QR_U-1130,phone_or_ipad
U-1130,welding,W-01,2026-03-28 12:49:30,2026-03-28 12:57:15,completed,7.75,0.64,,1514.04,3.15,9.36,3,37,12:12,Q-3002,galvanized_steel,2.0,MB-2205,1.66,180,31.2,4738.0,2026-04-07 09:00,accepted,0.7941929974380871,0.42857142857142855,1.5416666666666667,1.0263181976864388,0.9780564263322883,0.75,0.2,1.0,0.3416608433936918,0.2818701957997957,0.03897741877299148,0.03897741877299148,0,pass,-,-,2026-03-28 12:57:15,Zone-C,QR_U-1130,phone_or_ipad
U-1131,laser_cutting,L-03,2026-03-28 10:06:00,2026-03-28 10:12:41,completed,6.683333333333334,23.3,,315.31,14.54,17.39,3,37,09:29,Q-3017,aluminum_5754,2.5,MB-2201,2.34,250,28.1,6304.0,2026-04-08 14:00,accepted,0.9840490797546013,0.42857142857142855,1.608695652173913,1.0024798906304646,0.9626349294215335,0.55,0.4,0.55,0.40698392883175016,0.1477351661659253,0.02699980389867674,0.02699980389867674,0,pass,-,-,2026-03-28 10:12:41,Zone-A,QR_U-1131,phone_or_ipad
U-1131,bending,B-01,2026-03-28 10:56:41,2026-03-28 11:02:07,completed,5.433333333333334,9.54,73.18,28.09,,6.68,2,37,10:19,Q-3017,aluminum_5754,2.5,MB-2201,2.34,250,28.1,6304.0,2026-04-08 14:00,accepted,0.6914103923647933,0.2857142857142857,1.5416666666666667,1.0133477633477634,0.9342657342657342,0.55,0.4,0.7,0.1870237637049828,0.08640497883170205,0.02279644538346921,0.02279644538346921,0,pass,-,-,2026-03-28 11:02:07,Zone-B,QR_U-1131,phone_or_ipad
U-1131,welding,W-01,2026-03-28 11:49:07,2026-03-28 11:59:32,completed,10.416666666666666,0.63,,1412.89,2.75,9.67,5,39,11:10,Q-3017,aluminum_5754,2.5,MB-2201,2.34,250,28.1,6304.0,2026-04-08 14:00,accepted,1.067463706233988,0.7142857142857143,1.625,0.9577519209064441,1.0104493207941483,0.55,0.4,1.0,0.7378917423822795,0.4870085499723045,0.06757377514275156,0.06757377514275156,0,pass,-,-,2026-03-28 11:59:32,Zone-D,QR_U-1131,phone_or_ipad
U-1132,laser_cutting,L-01,2026-03-28 09:05:00,2026-03-28 09:12:58,completed,7.966666666666667,19.06,,301.19,14.01,18.8,6,38,08:27,Q-3017,aluminum_5754,2.5,MB-2214,1.41,250,28.1,6304.0,2026-04-08 14:00,accepted,1.1730061349693253,0.8571428571428571,1.6521739130434783,0.9575875115251328,1.0406864101854416,0.55,0.4,0.55,1.00196338388358,0.36371270834973957,0.04864031506135721,0.04864031506135721,0,pass,-,-,2026-03-28 09:12:58,Zone-A,QR_U-1132,phone_or_ipad
U-1132,bending,B-01,2026-03-28 09:40:58,2026-03-28 09:49:36,completed,8.633333333333333,10.78,75.27,28.81,,8.04,9,21,09:19,Q-3017,aluminum_5754,2.5,MB-2214,1.41,250,28.1,6304.0,2026-04-08 14:00,accepted,1.0986214209968186,1.2857142857142858,0.875,1.0393217893217894,1.1244755244755242,0.55,0.4,0.7,1.6507928204062396,0.7626662830276828,0.13650959041181687,0.13650959041181687,0,pass,-,-,2026-03-28 09:49:36,Zone-B,QR_U-1132,phone_or_ipad
U-1132,welding,W-02,2026-03-28 10:11:36,2026-03-28 10:21:55,completed,10.316666666666666,0.52,,1511.83,2.92,8.78,3,15,09:56,Q-3017,aluminum_5754,2.5,MB-2214,1.41,250,28.1,6304.0,2026-04-08 14:00,accepted,1.0572160546541418,0.42857142857142855,0.625,1.024820110966876,0.9174503657262277,0.55,0.4,1.0,0.4260074379597549,0.2811649090534382,0.03890273481124351,0.03890273481124351,0,pass,-,-,2026-03-28 10:21:55,Zone-D,QR_U-1132,phone_or_ipad
U-1133,laser_cutting,L-03,2026-03-28 10:26:00,2026-03-28 10:33:40,completed,7.666666666666667,19.98,,321.11,12.96,16.3,4,38,09:48,Q-3018,aluminum_5754,3.0,MB-2202,2.53,60,6.7,1145.0,2026-04-08 08:00,accepted,1.128834355828221,0.5714285714285714,1.6521739130434783,1.0209201030108417,0.9022972598948243,0.55,0.6,0.55,0.5942012540555769,0.23366964315735567,0.03417790064965045,0.03417790064965045,0,pass,-,-,2026-03-28 10:33:40,Zone-A,QR_U-1133,phone_or_ipad
U-1133,bending,B-01,2026-03-28 10:57:40,2026-03-28 11:04:46,completed,7.1,9.03,71.45,26.75,,6.33,7,18,10:39,Q-3018,aluminum_5754,3.0,MB-2202,2.53,60,6.7,1145.0,2026-04-08 08:00,accepted,0.9034994697773064,1.0,0.75,0.9650072150072151,0.8853146853146853,0.55,0.6,0.7,0.7718912727107078,0.38633158199170925,0.051688942599361985,0.051688942599361985,0,pass,-,-,2026-03-28 11:04:46,Zone-B,QR_U-1133,phone_or_ipad
U-1133,welding,W-01,2026-03-28 11:22:46,2026-03-28 11:34:58,completed,12.2,0.65,,1455.69,2.94,8.98,11,10,11:12,Q-3018,aluminum_5754,3.0,MB-2202,2.53,60,6.7,1145.0,2026-04-08 08:00,accepted,1.2502134927412467,1.5714285714285714,0.4166666666666667,0.9867646410862145,0.9383490073145245,0.55,0.6,1.0,1.8191009666083269,1.300657191124954,0.4201090186193793,0.4201090186193793,0,pass,-,-,2026-03-28 11:34:58,Zone-C,QR_U-1133,phone_or_ipad
U-1134,laser_cutting,L-01,2026-03-28 09:18:00,2026-03-28 09:24:33,completed,6.55,20.7,,290.4,13.2,17.72,4,18,09:00,Q-3012,aluminum_5754,3.0,MB-2223,1.11,120,21.8,2491.0,2026-04-02 16:00,open,0.9644171779141105,0.5714285714285714,0.782608695652174,0.9232823578037072,0.9809022972598949,0.55,0.6,0.55,0.4990995489081875,0.19627089760814476,0.03085183378677061,0.03085183378677061,0,pass,-,-,2026-03-28 09:24:33,Zone-A,QR_U-1134,phone_or_ipad
U-1134,bending,B-01,2026-03-28 10:05:33,2026-03-28 10:14:54,completed,9.35,9.42,85.73,29.09,,7.44,6,38,09:27,Q-3012,aluminum_5754,3.0,MB-2223,1.11,120,21.8,2491.0,2026-04-02 16:00,open,1.1898197242841992,0.8571428571428571,1.5833333333333333,1.0494227994227994,1.0405594405594405,0.55,0.6,0.7,1.113657801068799,0.5573857294349339,0.08125355223652303,0.08125355223652303,0,pass,-,-,2026-03-28 10:14:54,Zone-B,QR_U-1134,phone_or_ipad
U-1134,welding,W-02,2026-03-28 10:29:54,2026-03-28 10:38:42,completed,8.8,0.56,,1411.48,3.17,10.15,5,13,10:16,Q-3012,aluminum_5754,3.0,MB-2223,1.11,120,21.8,2491.0,2026-04-02 16:00,open,0.9017933390264732,0.7142857142857143,0.5416666666666666,0.9567961280220171,1.0606060606060606,0.55,0.6,1.0,0.6536608901943756,0.46736753648897855,0.06415517456151025,0.06415517456151025,0,pass,-,-,2026-03-28 10:38:42,Zone-C,QR_U-1134,phone_or_ipad
U-1135,laser_cutting,L-01,2026-03-28 09:44:00,2026-03-28 09:52:58,completed,8.966666666666667,20.76,,312.19,13.39,16.47,6,30,09:14,Q-3019,galvanized_steel,3.0,MB-2217,3.47,120,29.6,2459.0,2026-04-05 14:00,accepted,1.3202453987730063,0.8571428571428571,1.3043478260869565,0.9925603281086066,0.9117077221145863,0.75,0.6,0.55,1.0240482482756483,0.5491458731378165,0.07952996529549157,0.07952996529549157,0,pass,-,-,2026-03-28 09:52:58,Zone-A,QR_U-1135,phone_or_ipad
U-1135,bending,B-01,2026-03-28 10:07:58,2026-03-28 10:17:12,completed,9.233333333333333,9.83,73.38,25.8,,7.31,8,11,09:56,Q-3019,galvanized_steel,3.0,MB-2217,3.47,120,29.6,2459.0,2026-04-05 14:00,accepted,1.1749734888653234,1.1428571428571428,0.4583333333333333,0.9307359307359307,1.0223776223776222,0.75,0.6,0.7,1.2777851300389205,0.8720883512515631,0.1772669836139451,0.1772669836139451,0,pass,-,-,2026-03-28 10:17:12,Zone-B,QR_U-1135,phone_or_ipad
U-1135,welding,W-02,2026-03-28 10:43:12,2026-03-28 10:52:55,completed,9.716666666666667,0.5,,1434.12,3.17,9.63,3,23,10:20,Q-3019,galvanized_steel,3.0,MB-2217,3.47,120,29.6,2459.0,2026-04-05 14:00,accepted,0.9957301451750641,0.42857142857142855,0.9583333333333334,0.9721430435563628,1.006269592476489,0.75,0.6,1.0,0.4174547357533934,0.4070183673595586,0.05463456674103531,0.05463456674103531,0,pass,-,-,2026-03-28 10:52:55,Zone-C,QR_U-1135,phone_or_ipad
U-1136,laser_cutting,L-03,2026-03-28 11:18:00,2026-03-28 11:24:58,completed,6.966666666666667,21.57,,310.39,14.2,17.45,9,33,10:45,Q-3006,aluminum_5754,2.0,MB-2217,3.07,120,30.5,2836.0,2026-04-10 17:00,accepted,1.0257668711656442,1.2857142857142858,1.434782608695652,0.9868375035767654,0.9659562690285083,0.55,0.2,0.55,1.2571764860906862,0.41832547574667595,0.05631077674263042,0.05631077674263042,0,pass,-,-,2026-03-28 11:24:58,Zone-A,QR_U-1136,phone_or_ipad
U-1136,bending,B-02,2026-03-28 11:51:58,2026-03-28 12:00:42,completed,8.733333333333333,10.01,74.32,28.14,,6.45,9,18,11:33,Q-3006,aluminum_5754,2.0,MB-2217,3.07,120,30.5,2836.0,2026-04-10 17:00,accepted,1.1113467656415694,1.2857142857142858,0.75,1.0151515151515151,0.9020979020979021,0.55,0.2,0.7,1.3085146801525862,0.5541559670446203,0.08057393984988045,0.08057393984988045,0,pass,-,-,2026-03-28 12:00:42,Zone-A,QR_U-1136,phone_or_ipad
U-1136,welding,W-02,2026-03-28 12:28:42,2026-03-28 12:37:09,completed,8.45,0.57,,1515.68,3.2,10.87,8,23,12:05,Q-3006,aluminum_5754,2.0,MB-2217,3.07,120,30.5,2836.0,2026-04-10 17:00,accepted,0.8659265584970111,1.1428571428571428,0.9583333333333334,1.0274299000484675,1.1358411703239288,0.55,0.2,1.0,1.1548958307851207,0.6987119776249981,0.11654646950611552,0.11654646950611552,0,pass,-,-,2026-03-28 12:37:09,Zone-C,QR_U-1136,phone_or_ipad
U-1137,laser_cutting,L-03,2026-03-28 09:37:00,2026-03-28 09:45:19,completed,8.316666666666666,20.68,,313.0,14.54,18.91,10,10,09:27,Q-3006,stainless_steel_304,1.5,MB-2221,1.33,120,30.5,2836.0,2026-04-10 17:00,accepted,1.2245398773006135,1.4285714285714286,0.43478260869565216,0.9951355991479351,1.0467755327982287,1.0,0.0,0.55,1.8222615772314728,1.0022438674773102,0.23745277540185286,0.23745277540185286,0,pass,-,-,2026-03-28 09:45:19,Zone-A,QR_U-1137,phone_or_ipad
U-1137,bending,B-02,2026-03-28 10:32:19,2026-03-28 10:40:12,completed,7.883333333333334,10.18,79.5,28.18,,6.99,6,37,09:55,Q-3006,stainless_steel_304,1.5,MB-2221,1.33,120,30.5,2836.0,2026-04-10 17:00,accepted,1.0031813361611877,0.8571428571428571,1.5416666666666667,1.0165945165945167,0.9776223776223776,1.0,0.0,0.7,0.8545776901480582,0.5982043831036407,0.09030323850205196,0.09030323850205196,0,pass,-,-,2026-03-28 10:40:12,Zone-A,QR_U-1137,phone_or_ipad
U-1137,welding,W-02,2026-03-28 11:09:12,2026-03-28 11:18:10,completed,8.966666666666667,0.54,,1433.49,3.18,8.68,3,25,10:44,Q-3006,stainless_steel_304,1.5,MB-2221,1.33,120,30.5,2836.0,2026-04-10 17:00,accepted,0.918872758326217,0.42857142857142855,1.0416666666666667,0.9717159871611933,0.9070010449320793,1.0,0.0,1.0,0.3470769132590237,0.3470769132590237,0.04650780930598429,0.04650780930598429,0,pass,-,-,2026-03-28 11:18:10,Zone-D,QR_U-1137,phone_or_ipad
U-1138,laser_cutting,L-03,2026-03-28 10:44:00,2026-03-28 10:51:51,completed,7.85,24.08,,335.59,15.31,18.18,6,27,10:17,Q-3007,stainless_steel_304,2.5,MB-2205,2.34,120,12.3,2980.0,2026-04-09 10:00,open,1.1558282208588957,0.8571428571428571,1.173913043478261,1.0669570470225416,1.0063659009133685,1.0,0.4,0.55,1.0637739563723088,0.7020908112057238,0.11753446701916931,0.11753446701916931,0,pass,-,-,2026-03-28 10:51:51,Zone-B,QR_U-1138,phone_or_ipad
U-1138,bending,B-01,2026-03-28 11:35:51,2026-03-28 11:43:16,completed,7.416666666666667,10.65,75.9,26.89,,6.83,9,35,11:00,Q-3007,stainless_steel_304,2.5,MB-2205,2.34,120,12.3,2980.0,2026-04-09 10:00,open,0.943796394485684,1.2857142857142858,1.4583333333333333,0.9700577200577201,0.9552447552447552,1.0,0.4,0.7,1.124436724807192,0.9445268488380412,0.2091580782581456,0.2091580782581456,0,pass,-,-,2026-03-28 11:43:16,Zone-B,QR_U-1138,phone_or_ipad
U-1138,welding,W-01,2026-03-28 12:17:16,2026-03-28 12:27:09,completed,9.883333333333333,0.65,,1523.93,2.75,10.32,11,29,11:48,Q-3007,stainless_steel_304,2.5,MB-2205,2.34,120,12.3,2980.0,2026-04-09 10:00,open,1.0128095644748079,1.5714285714285714,1.2083333333333333,1.0330223052233063,1.078369905956113,1.0,0.4,1.0,1.7729639194079643,2.127556703289557,0.8826131458963911,0.8826131458963911,1,fail,weak_joint,low,2026-03-28 12:27:09,Zone-D,QR_U-1138,phone_or_ipad
U-1139,laser_cutting,L-02,2026-03-28 08:49:00,2026-03-28 08:55:52,completed,6.866666666666666,21.34,,314.87,13.0,19.01,6,39,08:10,Q-3005,galvanized_steel,3.0,MB-2210,3.36,40,7.2,963.0,2026-04-06 16:00,accepted,1.011042944785276,0.8571428571428571,1.6956521739130435,1.0010809779671257,1.0523110988098536,0.75,0.6,0.55,0.9129272562088517,0.4895572411419968,0.0680295799775962,0.0680295799775962,0,pass,-,-,2026-03-28 08:55:52,Zone-B,QR_U-1139,phone_or_ipad
U-1139,bending,B-01,2026-03-28 09:33:52,2026-03-28 09:40:09,completed,6.283333333333333,10.97,76.37,28.16,,6.79,2,30,09:03,Q-3005,galvanized_steel,3.0,MB-2210,3.36,40,7.2,963.0,2026-04-06 16:00,accepted,0.799575821845175,0.2857142857142857,1.25,1.0158730158730158,0.9496503496503496,0.75,0.6,0.7,0.22039146196092105,0.15041717278832858,0.027199885652057606,0.027199885652057606,0,pass,-,-,2026-03-28 09:40:09,Zone-B,QR_U-1139,phone_or_ipad
U-1139,welding,W-02,2026-03-28 10:16:09,2026-03-28 10:25:21,completed,9.2,0.6,,1528.61,3.01,8.66,3,26,09:50,Q-3005,galvanized_steel,3.0,MB-2210,3.36,40,7.2,963.0,2026-04-06 16:00,accepted,0.9427839453458582,0.42857142857142855,1.0833333333333333,1.0361947241588512,0.9049111807732497,0.75,0.6,1.0,0.37886346245576036,0.36939187589436634,0.04938933317522602,0.04938933317522602,0,pass,-,-,2026-03-28 10:25:21,Zone-D,QR_U-1139,phone_or_ipad
U-1140,laser_cutting,L-01,2026-03-28 11:25:00,2026-03-28 11:30:48,completed,5.8,21.56,,299.49,12.21,17.38,2,39,10:46,Q-3015,stainless_steel_304,2.0,MB-2219,1.32,40,22.2,852.0,2026-04-08 14:00,accepted,0.8539877300613498,0.2857142857142857,1.6956521739130435,0.9521826216895051,0.962081372820371,1.0,0.2,0.55,0.22351961649083762,0.13522936797695678,0.026085593656774934,0.026085593656774934,0,pass,-,-,2026-03-28 11:30:48,Zone-B,QR_U-1140,phone_or_ipad
U-1140,bending,B-01,2026-03-28 12:09:48,2026-03-28 12:19:30,completed,9.7,10.72,76.55,26.8,,7.09,8,32,11:37,Q-3015,stainless_steel_304,2.0,MB-2219,1.32,40,22.2,852.0,2026-04-08 14:00,accepted,1.234358430540827,1.1428571428571428,1.3333333333333333,0.9668109668109669,0.9916083916083915,1.0,0.2,0.7,1.3524306233675336,1.041371579993001,0.2580779342200507,0.2580779342200507,0,pass,-,-,2026-03-28 12:19:30,Zone-B,QR_U-1140,phone_or_ipad
U-1140,welding,W-02,2026-03-28 12:49:30,2026-03-28 13:00:37,completed,11.116666666666667,0.59,,1558.07,3.21,10.3,9,20,12:29,Q-3015,stainless_steel_304,2.0,MB-2219,1.32,40,22.2,852.0,2026-04-08 14:00,accepted,1.139197267292912,1.2857142857142858,0.8333333333333334,1.0561646946377306,1.0762800417972833,1.0,0.2,1.0,1.6649467066200168,1.8314413772820186,0.7648658975720043,0.7648658975720043,0,pass,-,-,2026-03-28 13:00:37,Zone-D,QR_U-1140,phone_or_ipad
U-1141,laser_cutting,L-03,2026-03-28 10:43:00,2026-03-28 10:49:51,completed,6.85,23.06,,315.62,12.97,20.05,9,32,10:11,Q-3008,galvanized_steel,2.0,MB-2202,2.68,120,10.7,3066.0,2026-04-07 13:00,accepted,1.0085889570552147,1.2857142857142858,1.391304347826087,1.0034654881887262,1.1098809853307503,0.75,0.2,0.55,1.4442338834031743,0.6553211245941905,0.10448790628584013,0.10448790628584013,0,pass,-,-,2026-03-28 10:49:51,Zone-B,QR_U-1141,phone_or_ipad
U-1141,bending,B-02,2026-03-28 11:30:51,2026-03-28 11:39:51,completed,9.0,10.98,80.47,29.89,,7.36,4,35,10:55,Q-3008,galvanized_steel,2.0,MB-2202,2.68,120,10.7,3066.0,2026-04-07 13:00,accepted,1.1452810180275717,0.5714285714285714,1.4583333333333333,1.0782828282828283,1.0293706293706293,0.75,0.2,0.7,0.72640441598313,0.41949855023025756,0.05648742129491114,0.05648742129491114,0,pass,-,-,2026-03-28 11:39:51,Zone-B,QR_U-1141,phone_or_ipad
